tempo,energy,valence,danceability,acousticness,loudness
127.017,0.685,0.502,0.863,0.00124,-9.264
125.968,0.769,0.778,0.814,0.0379,-8.858
125.996,0.794,0.522,0.773,0.0164,-6.74
126.99,0.716,0.53,0.78,0.0162,-12.97
126.038,0.866,0.232,0.648,0.0768,-8.235
115.004,0.631,0.42,0.708,0.0016,-8.96
149.971,0.914,0.837,0.745,0.0393,-4.108
133.97,0.944,0.746,0.804,0.105,-1.139
130.021,0.848,0.606,0.808,0.0783,-5.518
110.034,0.797,0.351,0.792,0.0123,-5.748
106.012,0.824,0.573,0.836,0.164,-4.591
107.991,0.919,0.861,0.736,0.331,-3.608
159.996,0.943,0.897,0.666,0.387,-4.474
116.066,0.902,0.938,0.94,0.123,-3.135
130.207,0.951,0.821,0.682,0.143,-3.957
108.878,0.821,0.958,0.74,0.153,-11.972
117.067,0.689,0.389,0.911,0.23,-6.662
105.151,0.675,0.442,0.699,0.0654,-5.383
131.055,0.935,0.912,0.927,0.135,-3.951
119.992,0.792,0.9,0.843,0.0671,-3.672
119.627,0.331,0.804,0.853,0.000494,-17.22
107.393,0.736,0.987,0.681,0.0588,-14.483
120.643,0.525,0.573,0.702,0.00237,-14.028
112.979,0.761,0.431,0.775,0.0413,-10.463
125.237,0.823,0.811,0.569,3.81e-05,-8.555
132.148,0.475,0.967,0.897,0.136,-13.23
114.674,0.788,0.961,0.868,0.0334,-4.321
118.031,0.728,0.488,0.671,0.000372,-9.78
104.595,0.956,0.321,0.698,0.000316,-5.782
123.555,0.69,0.676,0.715,0.192,-8.172
120.04,0.837,0.559,0.726,0.257,-5.325
95.019,0.851,0.921,0.663,0.0992,-3.007
174.167,0.385,0.174,0.258,0.0527,-8.143
99.999,0.779,0.978,0.787,0.0215,-3.559
101.143,0.794,0.907,0.773,0.527,-4.954
162.058,0.898,0.462,0.527,0.027,-3.624
115.995,0.773,0.573,0.786,0.152,-5.042
147.883,0.726,0.514,0.647,0.159,-6.761
84.098,0.715,0.638,0.487,0.294,-4.417
124.082,0.52,0.306,0.426,0.17,-7.981
132.899,0.313,0.0399,0.273,0.11,-11.784
139.019,0.694,0.236,0.727,0.0639,-10.218
94.993,0.486,0.0391,0.701,0.00319,-9.322
108.028,0.871,0.467,0.867,0.00213,-3.851
96.015,0.802,0.705,0.729,0.0924,-6.346
119.963,0.878,0.53,0.825,0.0657,-3.356
120.006,0.917,0.798,0.85,0.138,-4.932
100.061,0.821,0.648,0.58,0.00315,-6.599
125.012,0.831,0.698,0.844,0.00688,-5.561
130.023,0.629,0.194,0.725,0.00139,-4.729
122.012,0.731,0.0484,0.819,0.026,-6.502
79.933,0.474,0.534,0.707,0.201,-8.705
141.961,0.927,0.442,0.6,0.025,-4.776
115.087,0.907,0.336,0.684,0.346,-3.949
78.459,0.59,0.563,0.377,0.514,-4.164
110.014,0.465,0.652,0.794,0.751,-8.144
99.022,0.513,0.82,0.788,0.774,-9.877
118.027,0.568,0.628,0.806,0.0462,-11.061
120.043,0.695,0.422,0.666,0.148,-8.157
169.964,0.833,0.577,0.55,0.0523,-5.513
92.006,0.737,0.802,0.66,0.536,-4.931
126.079,0.766,0.321,0.741,0.129,-7.358
120.142,0.514,0.49,0.598,0.461,-4.537
104.995,0.69,0.603,0.747,0.108,-7.22
133.069,0.699,0.266,0.536,0.59,-6.614
127.956,0.57,0.28,0.555,0.261,-10.277
170.115,0.765,0.669,0.497,0.113,-3.308
104.98,0.603,0.841,0.752,0.19,-5.973
75.03,0.795,0.628,0.62,0.273,-4.835
94.993,0.41,0.337,0.753,0.464,-9.847
100.028,0.851,0.724,0.641,0.333,-4.552
76.934,0.471,0.497,0.404,0.287,-5.848
159.97,0.705,0.562,0.595,0.221,-9.872
100.017,0.749,0.81,0.798,0.258,-3.585
127.996,0.952,0.664,0.654,0.00635,-3.017
128.046,0.752,0.444,0.604,0.0331,-5.09
125.052,0.887,0.798,0.738,0.604,-4.241
99.97,0.746,0.476,0.607,0.0334,-5.512
120.005,0.873,0.64,0.596,0.0417,-2.956
160.037,0.725,0.847,0.689,0.0334,-7.246
99.984,0.752,0.29,0.768,0.0808,-4.353
75.03,0.855,0.764,0.589,0.0649,-5.196
179.878,0.782,0.706,0.489,0.28,-6.278
159.915,0.844,0.651,0.593,0.598,-3.197
92.06,0.73,0.691,0.677,0.378,-5.798
128.045,0.874,0.535,0.648,0.00054,-6.135
128.945,0.785,0.567,0.629,0.317,-5.188
109.928,0.741,0.267,0.616,0.132,-3.394
113.01,0.897,0.912,0.806,0.124,-2.796
120.014,0.813,0.391,0.644,0.0426,-7.604
133.992,0.672,0.345,0.547,0.0496,-8.226
105.017,0.817,0.644,0.599,0.00799,-5.752
126.062,0.701,0.414,0.738,0.261,-6.089
104.415,0.633,0.464,0.434,0.0228,-7.843
180.004,0.818,0.519,0.511,0.0405,-7.707
134.973,0.939,0.558,0.52,0.000343,-3.887
113.04,0.825,0.546,0.7,0.0183,-5.446
132.017,0.527,0.292,0.601,0.00168,-9.26
94.958,0.853,0.77,0.728,0.318,-3.927
110.988,0.726,0.879,0.709,0.479,-6.023
119.967,0.721,0.333,0.665,0.161,-7.696
125.004,0.88,0.894,0.692,0.0654,-4.125
105.015,0.707,0.291,0.592,0.0915,-8.98
149.99,0.633,0.357,0.573,0.0618,-11.519
120.057,0.769,0.492,0.683,0.0891,-4.719
141.905,0.675,0.27,0.378,0.00531,-9.647
111.974,0.685,0.638,0.669,0.533,-6.197
149.916,0.853,0.897,0.686,0.325,-6.138
127.908,0.834,0.3,0.58,0.0669,-7.476
128.016,0.851,0.608,0.6,0.000291,-5.411
142.0,0.943,0.572,0.557,0.0259,-4.549
128.028,0.928,0.524,0.546,0.243,-3.692
122.041,0.877,0.758,0.713,0.228,-3.726
103.964,0.828,0.606,0.643,0.153,-3.842
100.035,0.847,0.468,0.608,0.261,-5.58
99.983,0.816,0.497,0.697,0.1,-6.428
121.966,0.503,0.574,0.648,0.648,-9.513
122.035,0.885,0.427,0.59,0.00624,-2.536
128.172,0.83,0.56,0.669,0.179,-5.196
95.05,0.778,0.892,0.687,0.0897,-4.604
144.04,0.633,0.386,0.578,0.429,-6.666
104.982,0.852,0.533,0.708,0.0438,-5.729
119.981,0.715,0.448,0.649,0.335,-6.411
103.964,0.828,0.606,0.643,0.153,-3.842
139.968,0.886,0.314,0.625,0.00514,-5.794
130.019,0.919,0.789,0.612,0.00372,-4.772
109.99,0.83,0.613,0.723,0.0682,-5.359
127.962,0.722,0.467,0.65,0.104,-7.52
176.078,0.818,0.625,0.505,0.0868,-5.816
113.019,0.855,0.737,0.641,0.0255,-7.098
120.972,0.736,0.725,0.553,0.287,-5.379
109.991,0.904,0.668,0.659,0.271,-2.83
144.115,0.606,0.413,0.422,0.0805,-9.662
79.995,0.482,0.391,0.759,0.147,-7.158
80.027,0.569,0.445,0.542,0.201,-9.611
99.914,0.402,0.337,0.722,0.678,-7.393
127.903,0.624,0.718,0.853,0.132,-4.377
99.862,0.895,0.496,0.641,0.556,-5.344
97.043,0.634,0.124,0.702,0.146,-4.773
125.043,0.549,0.367,0.691,0.589,-7.176
74.997,0.517,0.151,0.545,0.259,-6.382
124.943,0.872,0.628,0.707,0.0526,-5.18
125.99,0.804,0.453,0.612,0.137,-4.868
111.979,0.647,0.171,0.455,0.0377,-7.67
113.015,0.72,0.696,0.714,0.0922,-6.751
105.021,0.556,0.22,0.732,0.572,-10.801
111.97,0.737,0.465,0.668,0.00296,-7.467
159.962,0.768,0.734,0.724,0.233,-5.895
128.083,0.644,0.45,0.666,0.133,-7.062
128.021,0.885,0.794,0.778,0.0827,-5.852
124.723,0.807,0.748,0.605,0.0885,-6.473
105.048,0.789,0.601,0.637,0.434,-4.538
110.012,0.948,0.74,0.636,0.0625,-3.865
140.028,0.743,0.586,0.797,0.00929,-7.217
155.867,0.854,0.277,0.468,0.176,-3.932
100.081,0.939,0.231,0.622,0.367,-5.881
178.004,0.867,0.665,0.617,0.237,-5.1
170.022,0.821,0.184,0.557,0.0189,-7.794
125.877,0.821,0.602,0.654,0.416,-5.698
94.993,0.919,0.494,0.805,0.101,-1.294
118.034,0.727,0.864,0.695,0.0744,-6.274
128.051,0.75,0.434,0.616,0.172,-4.629
119.974,0.858,0.949,0.83,0.134,-3.18
102.009,0.867,0.893,0.722,0.121,-3.652
103.992,0.839,0.507,0.836,0.275,-2.974
104.964,0.738,0.616,0.817,0.0964,-7.639
155.986,0.742,0.876,0.689,0.0339,-7.571
124.205,0.605,0.93,0.742,0.305,-9.045
93.942,0.547,0.406,0.694,0.265,-8.107
97.988,0.797,0.541,0.811,0.0617,-5.428
170.071,0.409,0.497,0.714,0.0821,-6.476
115.932,0.442,0.381,0.703,0.594,-10.383
113.655,0.586,0.395,0.736,0.553,-8.152
114.399,0.196,0.362,0.581,0.979,-17.281
127.997,0.694,0.557,0.763,0.00438,-6.531
105.005,0.542,0.285,0.692,0.493,-7.9
98.957,0.238,0.358,0.543,0.796,-8.738
107.091,0.44,0.127,0.668,0.822,-10.607
105.961,0.552,0.737,0.636,0.624,-9.972
112.965,0.52,0.468,0.682,0.697,-9.623
111.926,0.411,0.322,0.923,0.0529,-11.2
155.397,0.807,0.741,0.525,0.251,-6.366
186.033,0.786,0.665,0.474,0.0076,-6.115
177.547,0.399,0.372,0.406,0.828,-9.863
82.434,0.513,0.448,0.458,0.199,-10.321
79.043,0.52,0.255,0.824,0.155,-8.162
99.844,0.48,0.239,0.727,0.0887,-8.751
134.026,0.679,0.577,0.804,0.387,-6.417
95.017,0.676,0.425,0.752,0.00892,-5.233
107.992,0.661,0.804,0.808,0.0358,-6.237
167.758,0.622,0.593,0.531,0.602,-7.751
123.902,0.66,0.324,0.748,0.295,-6.034
125.025,0.785,0.389,0.747,0.053,-6.735
100.013,0.482,0.677,0.631,0.428,-6.761
114.986,0.756,0.759,0.932,0.15,-2.607
106.977,0.763,0.683,0.865,0.0783,-5.482
177.972,0.964,0.594,0.787,0.289,-4.816
110.943,0.654,0.749,0.955,0.727,-5.528
129.96,0.599,0.557,0.758,0.57,-5.99
142.948,0.939,0.805,0.901,0.117,-2.762
100.011,0.464,0.0929,0.87,0.474,-7.44
151.926,0.651,0.335,0.524,0.602,-7.897
122.975,0.673,0.453,0.801,0.27,-5.576
120.971,0.685,0.267,0.84,0.193,-3.431
82.331,0.278,0.338,0.371,0.981,-8.596
129.76,0.503,0.468,0.665,0.701,-6.985
119.965,0.354,0.245,0.7,0.765,-14.043
149.897,0.438,0.932,0.649,0.911,-12.859
97.034,0.373,0.346,0.63,0.856,-10.136
127.977,0.665,0.656,0.719,0.419,-7.248
140.011,0.549,0.13,0.65,0.18,-7.231
95.925,0.673,0.397,0.727,0.248,-6.269
119.931,0.862,0.562,0.582,0.0263,-7.211
86.037,0.759,0.777,0.694,0.0756,-5.231
82.183,0.675,0.633,0.634,0.099,-7.351
123.994,0.617,0.626,0.696,0.269,-6.123
105.074,0.791,0.593,0.75,0.189,-6.707
179.783,0.412,0.209,0.476,0.796,-10.529
109.842,0.616,0.229,0.68,0.167,-8.528
92.742,0.868,0.592,0.609,0.286,-4.535
75.195,0.58,0.323,0.575,0.166,-6.801
90.967,0.501,0.379,0.772,0.0106,-5.887
119.983,0.392,0.697,0.792,0.864,-8.039
99.508,0.145,0.698,0.677,0.929,-14.238
123.895,0.474,0.625,0.73,0.669,-9.537
127.021,0.636,0.438,0.673,0.268,-7.431
132.009,0.667,0.731,0.789,0.356,-7.301
177.941,0.565,0.407,0.755,0.113,-5.595
120.76,0.67,0.457,0.713,0.113,-6.447
138.032,0.552,0.629,0.726,0.534,-7.666
141.97,0.595,0.37,0.772,0.406,-7.576
95.034,0.536,0.524,0.781,0.36,-8.188
102.025,0.691,0.711,0.765,0.226,-7.016
140.709,0.578,0.58,0.622,0.602,-7.155
108.015,0.464,0.417,0.886,0.168,-8.947
120.954,0.596,0.547,0.707,0.55,-8.284
78.412,0.132,0.367,0.369,0.954,-13.639
115.983,0.736,0.612,0.756,0.0597,-7.719
123.08,0.623,0.816,0.916,0.15,-7.648
127.385,0.72,0.3,0.615,0.706,-5.809
134.768,0.552,0.296,0.532,0.725,-6.005
177.144,0.412,0.38,0.425,0.84,-13.607
127.143,0.509,0.504,0.745,0.391,-7.486
137.321,0.44,0.411,0.382,0.777,-10.124
138.241,0.71,0.391,0.343,0.497,-4.412
100.551,0.343,0.412,0.311,0.77,-10.186
85.706,0.487,0.489,0.325,0.143,-8.512
115.981,0.624,0.831,0.834,0.0729,-8.565
172.07,0.595,0.811,0.757,0.375,-8.125
82.009,0.784,0.69,0.573,0.141,-5.224
92.02,0.618,0.381,0.649,0.0215,-7.691
103.978,0.684,0.563,0.781,0.256,-6.169
102.996,0.553,0.392,0.706,0.263,-8.056
124.011,0.766,0.512,0.702,0.259,-6.578
92.021,0.693,0.678,0.841,0.396,-7.335
83.204,0.675,0.386,0.474,0.22,-5.901
137.014,0.772,0.597,0.567,0.252,-5.577
75.996,0.623,0.869,0.712,0.4,-8.473
88.934,0.146,0.158,0.391,0.984,-15.246
140.04,0.838,0.707,0.63,0.00211,-4.662
128.056,0.907,0.884,0.621,0.091,-3.923
131.559,0.773,0.734,0.851,0.192,-5.159
120.462,0.527,0.235,0.505,0.327,-7.765
109.999,0.774,0.517,0.806,0.106,-7.06
138.266,0.61,0.718,0.447,0.316,-6.161
88.188,0.556,0.414,0.475,0.43,-6.06
105.232,0.702,0.793,0.669,0.713,-10.616
152.039,0.594,0.581,0.771,0.501,-7.961
120.014,0.643,0.776,0.772,0.541,-6.58
100.055,0.621,0.253,0.589,0.287,-4.239
133.977,0.624,0.866,0.742,0.252,-8.139
115.02,0.57,0.478,0.831,0.2,-8.572
118.677,0.305,0.551,0.763,0.857,-8.174
157.38,0.653,0.381,0.665,0.693,-6.686
150.093,0.668,0.349,0.795,0.161,-6.463
140.014,0.802,0.804,0.776,0.27,-6.237
84.749,0.168,0.556,0.241,0.965,-16.267
83.649,0.362,0.376,0.47,0.39,-12.382
179.852,0.412,0.922,0.651,0.444,-9.686
119.659,0.144,0.573,0.684,0.534,-17.419
129.346,0.281,0.277,0.42,0.85,-11.644
88.15,0.302,0.18,0.467,0.788,-10.322
89.885,0.56,0.599,0.534,0.451,-7.565
128.013,0.631,0.877,0.83,0.0022,-5.238
111.962,0.55,0.7,0.629,0.042,-5.403
97.021,0.898,0.864,0.565,0.00491,-5.055
86.309,0.852,0.499,0.493,0.0231,-3.349
95.951,0.883,0.5,0.506,0.29,-5.063
108.074,0.603,0.474,0.718,0.326,-6.278
148.002,0.849,0.375,0.673,0.0186,-5.242
110.058,0.585,0.412,0.646,0.163,-9.148
77.66,0.69,0.512,0.456,0.0215,-8.092
104.989,0.64,0.478,0.553,0.0109,-9.246
122.966,0.636,0.817,0.803,0.0231,-4.64
100.003,0.805,0.906,0.746,0.321,-6.827
169.31,0.542,0.809,0.334,0.0117,-11.202
56.449,0.16,0.0409,0.0789,0.733,-18.144
69.569,0.0429,0.0575,0.196,0.977,-19.749
92.992,0.185,0.0341,0.513,0.967,-24.03
166.037,0.163,0.371,0.398,0.987,-24.801
178.034,0.233,0.037,0.257,0.936,-21.571
64.845,0.287,0.0392,0.128,0.96,-18.719
118.084,0.106,0.251,0.612,0.99,-23.461
79.948,0.167,0.0769,0.417,0.976,-20.834
132.338,0.132,0.0916,0.208,0.95,-21.318
103.549,0.139,0.149,0.245,0.593,-17.824
70.294,0.0917,0.0385,0.24,0.964,-20.167
84.122,0.206,0.0367,0.124,0.926,-16.626
76.745,0.00945,0.249,0.152,0.971,-30.46
88.092,0.0732,0.0703,0.18,0.954,-24.359
86.126,0.0798,0.0679,0.254,0.943,-19.993
69.11,0.0624,0.0387,0.227,0.761,-28.311
70.694,0.0445,0.241,0.267,0.987,-30.101
77.843,0.0661,0.0393,0.171,0.961,-25.611
128.309,0.039,0.0806,0.188,0.971,-32.36
112.876,0.313,0.0381,0.207,0.936,-19.806
86.729,0.131,0.0703,0.166,0.808,-18.157
79.161,0.146,0.0369,0.186,0.916,-23.549
116.13,0.137,0.0391,0.173,0.783,-22.641
69.935,0.0647,0.177,0.16,0.968,-26.427
109.903,0.0637,0.0783,0.382,0.976,-18.423
67.141,0.151,0.0361,0.202,0.884,-21.19
53.829,0.0254,0.246,0.426,0.991,-28.77
73.003,0.0331,0.248,0.173,0.907,-25.129
97.609,0.122,0.0392,0.188,0.966,-16.924
124.035,0.0277,0.0861,0.489,0.962,-33.191
90.792,0.204,0.0367,0.102,0.914,-19.741
57.353,0.105,0.0389,0.129,0.904,-23.323
98.021,0.296,0.0342,0.192,0.621,-13.959
70.798,0.0519,0.131,0.121,0.979,-23.796
133.731,0.141,0.0385,0.382,0.802,-23.702
82.398,0.335,0.0501,0.265,0.941,-20.259
97.16,0.131,0.0656,0.401,0.977,-21.0
52.248,0.0503,0.0354,0.0642,0.93,-24.963
115.856,0.0745,0.0385,0.219,0.975,-23.757
160.113,0.072,0.0615,0.419,0.961,-19.041
120.408,0.154,0.0388,0.345,0.493,-19.336
80.163,0.0135,0.0895,0.17,0.977,-24.59
113.419,0.152,0.152,0.532,0.986,-24.397
80.745,0.259,0.0364,0.127,0.951,-16.111
102.462,0.139,0.104,0.2,0.881,-18.539
94.383,0.0293,0.0615,0.117,0.995,-27.884
56.162,0.159,0.0302,0.0594,0.895,-20.13
77.711,0.201,0.0327,0.138,0.913,-18.646
127.457,0.145,0.26,0.377,0.989,-24.252
126.368,0.0325,0.326,0.359,0.991,-29.901
65.143,0.155,0.0338,0.0597,0.917,-17.235
72.346,0.0348,0.089,0.531,0.995,-29.018
99.779,0.151,0.0455,0.304,0.961,-24.076
66.754,0.0525,0.0389,0.0658,0.925,-26.699
139.912,0.168,0.0376,0.217,0.911,-20.041
67.817,0.0941,0.0527,0.192,0.9,-21.537
92.081,0.202,0.0656,0.24,0.783,-19.022
48.232,0.0748,0.0385,0.207,0.904,-22.754
79.44,0.24,0.0307,0.0746,0.692,-16.993
64.971,0.161,0.0439,0.405,0.945,-14.691
120.039,0.817,0.77,0.819,0.0593,-8.221
102.014,0.537,0.769,0.861,0.504,-8.199
113.006,0.705,0.624,0.827,0.0813,-6.756
116.984,0.657,0.811,0.829,0.235,-6.802
115.01,0.513,0.583,0.818,0.106,-11.382
99.97,0.503,0.381,0.792,0.0369,-8.044
111.995,0.588,0.705,0.861,0.00913,-8.861
115.997,0.864,0.828,0.802,0.106,-5.442
116.054,0.659,0.441,0.819,0.0534,-9.024
115.991,0.716,0.961,0.92,0.296,-7.104
105.016,0.639,0.612,0.808,0.621,-7.244
130.672,0.58,0.886,0.805,0.382,-7.924
186.017,0.708,0.525,0.655,0.568,-6.403
114.125,0.718,0.627,0.741,0.124,-6.767
100.033,0.525,0.693,0.805,0.119,-7.376
113.016,0.475,0.248,0.861,0.0325,-11.952
112.995,0.653,0.51,0.871,0.623,-6.234
104.033,0.658,0.483,0.873,0.00858,-8.031
108.014,0.415,0.633,0.951,0.572,-6.847
101.944,0.7,0.755,0.897,0.0193,-2.776
189.998,0.694,0.587,0.686,0.253,-3.693
100.503,0.749,0.681,0.545,0.103,-6.621
109.033,0.511,0.676,0.847,0.00723,-6.69
119.747,0.542,0.622,0.85,0.229,-3.602
96.11,0.715,0.706,0.736,0.626,-3.019
94.893,0.37,0.941,0.771,0.426,-10.813
134.791,0.575,0.552,0.615,0.26,-6.515
112.998,0.898,0.743,0.807,0.188,-5.837
103.993,0.501,0.431,0.637,0.229,-6.148
109.953,0.651,0.544,0.79,0.284,-8.02
103.045,0.534,0.732,0.904,0.0345,-6.768
107.035,0.565,0.53,0.776,0.36,-10.609
164.852,0.832,0.375,0.491,0.00287,-5.606
83.799,0.419,0.247,0.41,0.847,-17.154
81.658,0.0341,0.0738,0.266,0.985,-23.265
114.346,0.301,0.497,0.506,0.569,-15.984
72.199,0.155,0.386,0.267,0.954,-24.627
138.331,0.411,0.418,0.537,0.799,-17.968
99.7,0.401,0.158,0.588,0.801,-16.749
90.047,0.259,0.338,0.426,0.989,-12.203
145.895,0.599,0.377,0.508,0.753,-13.285
131.186,0.216,0.651,0.617,0.958,-19.88
93.573,0.228,0.289,0.554,0.901,-15.804
116.616,0.304,0.626,0.573,0.979,-12.725
126.101,0.132,0.386,0.352,0.988,-14.51
173.186,0.279,0.372,0.438,0.837,-23.868
97.917,0.0734,0.293,0.604,0.852,-20.326
169.856,0.326,0.521,0.467,0.883,-8.425
110.38,0.29,0.159,0.415,0.475,-22.68
109.101,0.787,0.783,0.538,0.629,-11.566
115.722,0.00293,0.658,0.294,0.994,-16.099
105.181,0.181,0.179,0.223,0.882,-15.087
132.077,0.124,0.0686,0.162,0.961,-12.6
75.588,0.0663,0.0596,0.137,0.983,-18.334
135.98,0.196,0.106,0.189,0.987,-14.51
67.4,0.0391,0.13,0.252,0.951,-21.635
100.334,0.0193,0.0382,0.2,0.961,-17.298
87.528,0.138,0.0346,0.233,0.904,-15.585
74.931,0.0172,0.0297,0.159,0.941,-31.017
149.638,0.336,0.4,0.454,0.943,-12.76
152.037,0.251,0.414,0.522,0.802,-20.421
155.936,0.295,0.597,0.251,0.916,-15.441
110.155,0.235,0.35,0.647,0.875,-18.303
143.972,0.106,0.262,0.643,0.962,-15.241
147.941,0.4,0.293,0.686,0.514,-8.546
135.693,0.106,0.161,0.389,0.983,-19.97
115.416,0.0281,0.239,0.51,0.759,-19.711
82.981,0.328,0.139,0.483,0.888,-11.602
113.956,0.202,0.168,0.564,0.931,-14.361
97.493,0.147,0.568,0.796,0.501,-16.089
68.529,0.23,0.343,0.474,0.101,-17.34
135.783,0.309,0.14,0.655,0.946,-6.787
89.265,0.321,0.04,0.18,0.716,-12.766
143.741,0.272,0.284,0.625,0.00219,-15.776
120.152,0.192,0.225,0.62,0.424,-10.819
116.501,0.26,0.0441,0.388,0.974,-10.388
116.915,0.195,0.356,0.404,0.914,-16.008
118.0,0.135,0.532,0.503,0.95,-18.121
86.05,0.125,0.295,0.315,0.846,-18.076
96.001,0.223,0.0634,0.579,0.848,-14.545
67.539,0.0379,0.475,0.462,0.972,-25.122
133.935,0.327,0.211,0.721,0.716,-11.461
139.957,0.23,0.143,0.465,0.894,-13.52
128.073,0.13,0.302,0.688,0.943,-13.376
144.325,0.0869,0.49,0.687,0.894,-16.182
83.977,0.155,0.642,0.606,0.71,-15.136
132.057,0.277,0.187,0.721,0.856,-12.63
142.127,0.386,0.313,0.519,0.68,-12.732
153.975,0.254,0.136,0.443,0.228,-15.122
129.911,0.0727,0.37,0.482,0.949,-21.779
132.168,0.394,0.0554,0.701,0.356,-12.084
82.986,0.301,0.488,0.696,0.581,-9.667
113.001,0.201,0.218,0.326,0.692,-13.826
139.803,0.107,0.403,0.502,0.986,-16.535
75.019,0.281,0.174,0.465,0.536,-15.446
85.976,0.151,0.322,0.662,0.317,-16.44
145.91,0.165,0.537,0.709,0.853,-18.894
135.982,0.14,0.279,0.621,0.921,-12.355
80.046,0.341,0.133,0.385,0.901,-11.199
144.087,0.324,0.207,0.695,0.719,-10.746
100.045,0.107,0.392,0.68,0.992,-19.484
134.008,0.258,0.174,0.57,0.665,-11.248
125.0,0.313,0.076,0.446,0.878,-13.04
68.999,0.385,0.104,0.598,0.325,-11.237
79.933,0.195,0.189,0.419,0.925,-17.166
120.101,0.493,0.0555,0.641,0.0261,-9.542
142.295,0.314,0.207,0.243,0.658,-13.96
129.869,0.252,0.0776,0.422,0.925,-14.018
95.992,0.124,0.409,0.771,0.85,-22.334
134.087,0.295,0.345,0.762,0.758,-10.089
77.178,0.318,0.134,0.571,0.802,-15.924
148.042,0.286,0.47,0.699,0.666,-14.09
80.004,0.153,0.137,0.622,0.941,-15.447
139.943,0.326,0.207,0.772,0.673,-10.038
102.996,0.487,0.639,0.752,0.224,-13.482
128.096,0.201,0.379,0.768,0.974,-10.335
113.95,0.641,0.405,0.779,0.0147,-12.699
113.002,0.588,0.301,0.848,0.00115,-10.935
112.009,0.622,0.413,0.861,0.0632,-12.417
113.008,0.675,0.472,0.837,0.0117,-15.098
138.178,0.18,0.513,0.698,0.933,-15.899
112.002,0.773,0.513,0.853,0.0275,-10.387
113.005,0.54,0.232,0.831,0.0052,-9.928
111.996,0.878,0.562,0.839,0.134,-5.279
113.0,0.933,0.608,0.831,0.00132,-7.137
112.008,0.539,0.45,0.943,0.0512,-8.398
112.014,0.582,0.31,0.872,0.0417,-11.882
112.023,0.402,0.421,0.908,0.0188,-11.343
113.018,0.773,0.836,0.873,0.0351,-7.802
111.998,0.41,0.548,0.736,0.00577,-14.474
119.986,0.691,0.272,0.861,0.0182,-8.866
112.995,0.573,0.728,0.867,0.00378,-14.403
112.022,0.533,0.355,0.791,0.00745,-13.866
113.005,0.58,0.885,0.834,0.048,-14.663
91.086,0.789,0.757,0.61,0.457,-7.859
145.203,0.651,0.476,0.535,0.575,-8.016
105.006,0.784,0.807,0.739,0.552,-7.253
115.676,0.659,0.648,0.556,0.799,-10.307
100.767,0.876,0.944,0.626,0.205,-6.873
102.461,0.815,0.97,0.507,0.345,-7.54
89.059,0.919,0.939,0.442,0.753,-5.951
93.972,0.535,0.492,0.744,0.755,-8.235
114.535,0.853,0.922,0.543,0.119,-9.004
146.45,0.494,0.897,0.639,0.397,-12.344
112.328,0.696,0.768,0.694,0.216,-10.296
108.446,0.627,0.766,0.569,0.112,-11.026
112.453,0.724,0.91,0.697,0.123,-9.242
83.056,0.618,0.805,0.458,0.0898,-10.615
93.026,0.718,0.406,0.244,0.652,-7.665
99.438,0.688,0.763,0.454,0.696,-8.636
92.934,0.812,0.87,0.464,0.668,-8.908
93.994,0.66,0.941,0.63,0.751,-8.47
94.517,0.698,0.966,0.644,0.688,-7.94
123.975,0.891,0.928,0.656,0.000184,-5.287
128.02,0.88,0.341,0.7,0.115,-6.799
123.069,0.688,0.316,0.492,0.0724,-4.989
126.986,0.675,0.623,0.629,0.0106,-6.158
125.011,0.633,0.886,0.783,0.0718,-6.052
199.688,0.654,0.53,0.488,0.0252,-6.607
123.981,0.831,0.288,0.658,0.0609,-4.809
130.021,0.797,0.921,0.796,0.047,-5.002
120.028,0.762,0.962,0.714,0.0465,-5.24
135.014,0.528,0.319,0.492,0.00617,-12.991
135.005,0.866,0.646,0.672,0.145,-5.607
129.934,0.847,0.321,0.536,0.0656,-3.52
105.988,0.717,0.853,0.743,0.0562,-4.732
163.427,0.837,0.436,0.548,0.00325,-5.405
117.997,0.701,0.679,0.682,0.0334,-5.575
94.086,0.543,0.513,0.545,0.249,-6.69
80.967,0.386,0.197,0.445,0.823,-8.281
130.037,0.866,0.855,0.594,0.0876,-5.416
99.927,0.616,0.0823,0.69,0.0564,-5.198
125.021,0.559,0.53,0.664,0.135,-8.809
119.054,0.689,0.158,0.677,0.0292,-6.087
119.931,0.799,0.666,0.595,0.000895,-5.714
104.979,0.889,0.645,0.585,0.00153,-4.693
115.963,0.641,0.65,0.599,0.1,-5.114
114.006,0.708,0.444,0.605,0.0137,-7.677
125.261,0.595,0.0921,0.492,0.205,-7.553
116.94,0.689,0.71,0.735,0.00381,-5.41
103.051,0.825,0.593,0.644,0.0177,-3.591
110.054,0.701,0.722,0.739,0.00538,-8.151
124.018,0.84,0.369,0.662,0.0128,-7.124
109.984,0.858,0.345,0.695,0.0505,-5.105
150.121,0.574,0.571,0.675,0.519,-7.019
101.96,0.547,0.282,0.539,0.333,-6.675
102.094,0.82,0.492,0.556,0.19,-5.385
123.741,0.382,0.731,0.593,0.822,-10.968
120.057,0.593,0.853,0.879,0.203,-6.347
95.982,0.623,0.78,0.711,0.166,-7.822
128.984,0.35,0.332,0.641,0.819,-10.157
145.141,0.736,0.395,0.622,0.014,-5.91
